NFC Sensor Tag Measurement
2018/07/31 15:06:35

t	 Data
 11.20204012999966	 645
 11.21855258800042	 647
 11.235854712999753	 649
 11.25220321300003	 653
 11.26889533800022	 653
 11.285584754999945	 655
 11.302630420999776	 655
 11.319410713000252	 655
 11.335963255000024	 661
 11.3522347549997	 669
 11.369986046000122	 735
 11.386733463000382	 893
 11.403540545999931	 935
 11.420186213000306	 859
 11.437469837999743	 845
 11.454371963000085	 887
 11.471069838000403	 909
 11.487682795999717	 863
 11.505203671000345	 853
 11.521844588000022	 861
 11.538648171000204	 859
 11.555400670999916	 849
 11.572470213000088	 795
 11.5892449210005	 751
 11.605492380000214	 693
 11.621649921000426	 599
 11.638710963000449	 497
 11.65518096300002	 583
 11.671381629999814	 557
 11.687692045999938	 567
 11.705225337999764	 567
 11.721610962999875	 569
 11.738001880000411	 571
 11.754662254999857	 579
 11.771661712999958	 585
 11.78970004599978	 589
 11.806988420999915	 593
 11.823756046000199	 591
 11.840882170999976	 593
 11.858100379999996	 595
 11.875011170999642	 601
 11.891481921000377	 607
 11.908104338000157	 607
 11.925567463000334	 609
 11.941900337999868	 611
 11.959122170999763	 613
 11.97556792100022	 615
 11.993450463000045	 621
 12.009926130000167	 627
 12.0263849210005	 627
 12.042685755000093	 629
 12.059723671000029	 627
 12.076113879999866	 631
 12.093240713000341	 633
 12.109821463000117	 639
 12.126411920999999	 639
 12.142685838000034	 639
 12.159280171000319	 641
 12.17564817099992	 643
 12.191894171000058	 647
 12.208360380000158	 651
 12.224888255000224	 651
 12.241345421000005	 649
 12.258417130000453	 649
 12.275531880000017	 653
 12.291776963000302	 657
 12.308209755000462	 661
 12.325247087999742	 661
 12.342246713999884	 661
 12.358743005999713	 669
 12.375502130999848	 737
 12.392840381000497	 897
 12.410537048000151	 931
 12.427156505999847	 861
 12.443794298000284	 853
 12.46117700600007	 891
 12.478426130999651	 897
 12.495146922999993	 863
 12.511856713999805	 857
 12.52888109000014	 865
 12.546438673000011	 869
 12.56448221499977	 841
 12.58347854800013	 775
 12.601761963999706	 721
 12.618523590000223	 659
 12.635100798000167	 547
 12.65175113100031	 531
 12.668335297999874	 553
 12.685738088999642	 559
 12.701850964000187	 565
 12.718716880999636	 567
 12.735628338999959	 569
 12.752625547999742	 577
 12.76909138100018	 583
 12.786153963999823	 585
 12.803399714999614	 587
 12.820844589000444	 589
 12.837354381000296	 591
 12.853990255999634	 597
 12.871994256000107	 603
 12.888658005999787	 607
 12.90592621399992	 609
 12.922176214000501	 609
 12.938667798000097	 611
 12.955336715000158	 615
 12.972360964000472	 619
 12.988692506000007	 621
 13.005361006000385	 623
 13.021630713999912	 625
 13.038693964999766	 627
 13.055321173000266	 631
 13.071706880999955	 635
 13.088136715000473	 639
 13.10543534000044	 639
 13.121777213999849	 637
 13.138368881000133	 641
 13.154964006000228	 643
 13.172011964000376	 647
 13.188602715000343	 649
 13.205086631000086	 651
 13.221506548000434	 649
 13.238519755999732	 649
 13.255155214999832	 653
 13.271488256000339	 659
 13.287688297999921	 661
 13.304969298000287	 657
 13.321295755999927	 657
 13.337440797999989	 661
 13.353925673000049	 665
 13.370891964999828	 681
 13.387538298000436	 777
 13.404465673000232	 927
 13.421175714999663	 913
 13.438828923000074	 849
 13.455585339999743	 867
 13.472215130999757	 907
 13.489181631000065	 899
 13.506679922999865	 865
 13.523536714999864	 865
 13.540301130999978	 861
 13.55699842299964	 869
 13.574497673000224	 831
 13.593010423000123	 779
 13.609890130999702	 725
 13.626276590000089	 657
 13.643426382000143	 541
 13.65994175600008	 529
 13.676443840000502	 547
 13.692720588999691	 563
 13.709982715000478	 567
 13.726265672999943	 573
 13.742668255999888	 573
 13.759315506000348	 575
 13.776248047999616	 579
 13.7926514640003	 587
 13.809225922999758	 591
 13.82579021499987	 593
 13.843024007000167	 593
 13.85966258999997	 595
 13.876199131000249	 597
 13.89255750600023	 605
 13.909913256000436	 611
 13.926429297999675	 611
 13.943029881999792	 611
 13.959648048000417	 611
 13.976648464999926	 615
 13.993101840000236	 621
 14.009969089999686	 623
 14.026275881000402	 627
 14.04351025699998	 625
 14.060250172999986	 627
 14.076642422999612	 629
 14.093059673000425	 633
 14.111416714999905	 637
 14.12807759000043	 641
 14.144664506000481	 639
 14.161210965000464	 639
 14.178429339999639	 641
 14.194969172999663	 645
 14.211481715000446	 649
 14.228022256999793	 651
 14.245395715000086	 651
 14.261659339999824	 649
 14.278223672999957	 653
 14.294745672999852	 653
 14.313594547999855	 659
 14.329936465000173	 663
 14.346180673000163	 665
 14.362545255999976	 665
 14.379177923000498	 689
 14.395906755999931	 799
 14.412472005999916	 939
 14.429266256999654	 905
 14.446073340000112	 845
 14.462653298000077	 863
 14.479564672999913	 899
 14.496273423000275	 891
 14.513023382000029	 857
 14.529723923000347	 863
 14.546878840000318	 871
 14.563486506999652	 869
 14.580339090000052	 831
 14.596972381000342	 775
 14.613672882000174	 725
 14.630308048000188	 665
 14.646633131000272	 551
 14.663015881999854	 509
 14.679523923000488	 559
 14.695954965000055	 561
 14.712322631000461	 567
 14.728859757000464	 573
 14.746091214999979	 571
 14.763079131999802	 575
 14.779622381999616	 577
 14.79677696500039	 583
 14.812994257000355	 589
 14.829790798000431	 591
 14.846250048000002	 593
 14.862485673000265	 593
 14.879079547999936	 595
 14.89549121500022	 599
 14.911923923000359	 605
 14.928619672999957	 609
 14.944996922999962	 609
 14.962044965000132	 609
 14.978464382000311	 613
 14.995687048000036	 619
 15.01200067300033	 623
 15.02896992299975	 627
 15.045484797999961	 627
 15.06214559	 627
 15.07897354800025	 629
 15.09571538199998	 633
 15.112109048000093	 639
 15.128584881999814	 641
 15.145695131999673	 639
 15.162712631000431	 639
 15.179924297999605	 641
 15.196966632000112	 645
 15.215731882	 647
 15.232668132000072	 653
 15.250485589999698	 655
 15.270221132000188	 657
 15.288023172999601	 657
 15.304704172999664	 659
 15.321724090000316	 657
 15.338255007000043	 661
 15.354834048000157	 665
 15.371600798000145	 671
 15.389347297999848	 707
 15.407590757000435	 859
 15.424459632000435	 947
 15.441161132000161	 875
 15.458563881999908	 849
 15.475203089999923	 891
 15.491684339999665	 913
 15.50833854800021	 881
 15.525767007000468	 859
 15.542257756999788	 863
 15.558904882000206	 867
 15.575516756999605	 857
 15.592708797999876	 821
 15.609298256999864	 757
 15.625694006999765	 719
 15.641835882000123	 629
 15.658921590000318	 515
 15.675348798000414	 577
 15.691649632000008	 553
 15.70817675699982	 571
 15.725346465000257	 569
 15.741686297999877	 569
 15.757978132000062	 573
 15.77462417300012	 579
 15.791735673000403	 585
 15.808396923000146	 591
 15.825135007000426	 591
 15.841519839999819	 591
 15.858712297999773	 593
 15.87534225699983	 595
 15.891685964999851	 603
 15.908287340000243	 607
 15.925413922999724	 609
 15.941680840000117	 607
 15.958392923000247	 611
 15.975156548000086	 615
 15.992110465000223	 619
 16.008824589999676	 623
 16.02544683999986	 623
 16.041800382000474	 623
 16.058841173000474	 625
 16.075395965000098	 631
 16.091799382000318	 635
 16.10837758999969	 637
 16.125612464999904	 637
 16.141958422999778	 635
 16.15848696499961	 637
 16.175096590000066	 641
 16.192164173000492	 645
 16.209016632000385	 647
 16.225546882000344	 647
 16.24233346500023	 647
 16.25960850699994	 647
 16.276418548000038	 649
 16.292996047999623	 653
 16.309447298000123	 657
 16.32655671500015	 657
 16.343051673000446	 659
 16.359588923000047	 659
 16.3759707979998	 663
 16.393210131999695	 695
 16.409977672999958	 817
 16.426667632000317	 941
 16.44334296499983	 893
 16.4606047569996	 841
 16.477853964999667	 877
 16.494872506999855	 905
 16.512431881999873	 887
 16.530965298999945	 867
 16.548277007999786	 867
 16.565095341000415	 861
 16.5815368829999	 851
 16.598718424999788	 819
 16.615340841000034	 751
 16.631812257999627	 717
 16.648057258000335	 633
 16.66509088299972	 525
 16.681349340999986	 557
 16.69771909100018	 543
 16.71431229999962	 563
 16.73124309099967	 569
 16.747584216000178	 571
 16.764279300000453	 575
 16.780680758000017	 577
 16.79781442500007	 583
 16.814819508000255	 587
 16.831187007999688	 593
 16.847386925000137	 597
 16.86465509200025	 595
